text,label
"これはまぐれですけど自分B席売って翌日S席ゲトしたことあります💦
これ神席💕でした
🙏🏻🙏🏻🙏🏻🫠🫠🫠

(でもめっちゃリスキーだからオススメはできません💦💦)
たまたま運良く当たったS席が関係者席とかだった","[1,0]"
"明日の2周年を前に、老若男女問わず、なんか落ち着かなく浮き足立ってるWithUが、愛おしい😊
それぞれの推しはいたとしても、結局メンバー全員、NiziU","[1,0]"
１個買って引き当てる,"[1,0]"
たまたま神コータス貰ったんだけど、昨日作ってた最初のパーティに入ってる,"[1,0]"
"日本のＷ杯ベスト16がピンチだ！どうする？
①スペインに勝つ","[1,0]"
"【悲報】
ウンポコ後のケリケリビーンが見事に💩命中して、それがまたも見事に飼い主の足にクリーンヒットする","[1,0]"
"本日もネオモバでポチポチ。
OUT：コマツ
IN：東洋製罐、ENEOS、ラサ工業、米国優先証券2866

朝起きたら米国ETFが暴騰、日中は日本株が微減。高配当狙いなのに含み益が増えるってすごい。しかも余ってた米ドル50万円分をおととい円転した","[1,0]"
"ツイート控えられない……検索魔💦
嫌な方はどうかフォロー解除してくださいね🥲
Hcg高い人も流産だってすることあるし……ほんと妊娠出産とは……😩💦
","[1,0]"
そうなんよ、、、しかもこの席今年で3回目,"[1,0]"
"ずっとチケット落選し続けていて、最愛の銀ちゃんにもう会いに行けないのかなって、悲しみの涙を流しながら行くのを諦めていた銀魂後まつり2023…
でも、私の友達が当選","[1,0]"
「存在している,"[1,0]"
ホゲータどころか90時間プレイして遭遇ZERO,"[1,0]"
"ヨシズヤ清須店での花咲ゆき美ちゃんの新曲冬岬キャンペーンの写真とその前のサニーレコードでのセトリ
新曲冬岬
オリジナル曲冬の蛍
カバー曲心凍らせて
冬岬カップリング愛","[1,0]"
アクシアが駆け抜けたこの1年と少しは本当に人生の宝物です。楽しかった。本当にありがとう。またいつか何処かでの巡り合わせ,"[1,0]"
"同行者誰にしようって悩んでる時に紹介してもらった大天使さくちゃん👼🏻
佐久間くんに似てて可愛くて気の合う子だったから一緒に参戦できて嬉しかったよ💓
しかもまさかの大学同じ","[1,0]"
基本的にカメラ・テレビ撮影が入るイベント好きじゃないんだけどこればっかりは推し3人がMC,"[1,0]"
【速報】ここしばらく運のなかったなつおさん、本の山に向かってコーヒーを盛大にこぼすも本には一滴もかからず無事だった,"[1,0]"
ちかほでaiちゃんを見かける,"[1,0]"
日本がスペインに勝って、コスタリカがドイツに勝つ,"[1,0]"
ダイスキでダイスキなボゴムたんが日本にいた,"[1,0]"
今日初めて人工島のボリ合成したら4回目でシロちゃんが！しかもこれで4セットできる,"[1,0]"
なんとまぁ予約開始日がテスト初日なので11時にスマホ触れる,"[1,0]"
今日の夜『ふぁかお妄想ファンミスペース第2回』を開催予定だったのに、その日に日本ファンミが決定する,"[1,0]"
"星6レイドで初めてメタモン倒して
5v確定だから「5v」って名前つけてみたら
6vだった","[1,0]"
"ジャンプ出来ないの笑った😂
なのにスナイパーは外さない","[1,0]"
今日はお赤飯と牛肉でいただきます。お塩の効いたお赤飯というのは何でこうも美味しいのでしょうか。幸せを感じますね。毎日美味しく食べられる,"[1,0]"
今日あまりに寒くて帽子かネックウォーマー的なもの買おうと思ってCOSに入ったら、なぜかセブチ好きの店員さんとすじゅの話で盛り上がる,"[1,0]"
今日コンビニで見たリーマン３人組が３人とも身長180越え,"[1,0]"
AIイラスト嫁可愛いけど、元写真の嫁のが可愛い,"[1,0]"
"今日はおいしい中華ランチして、買い物して和スイーツ頂いて満たされました✨
ノープランからお財布を即ゲットする","[1,0]"
"178Timeは8分後。このbotはポンコツなので自動178Timeができない。しかしもししていたら中の人が必死にやっているのでふぁぼしてあげよう。
なお、稲葉浩志","[1,0]"
高校生が大学でゲスト講師をさせてもらう,"[1,0]"
これをあのぴんきさんが描いた,"[1,0]"
先週、紛失したピタパが、見つかる,"[1,0]"
こんな時間まで寝れた,"[1,0]"
"懐かしみを感じてるようなコメントをしてはいるが
くーさんはひなビタのFacebook更新が止まった2018年から沼にハマる","[1,0]"
色んなクルーさんに愚痴聞いて貰ったからまだ並んでられる,"[1,0]"
DESEO、ななあちゃんから傾奇,"[1,0]"
100連目で3枚抜き,"[1,0]"
"カスマ配信ご視聴ご参加ありがとうございました！！
半額10連でまさかのグスタフ・カールとデルガンを当てる","[1,0]"
"あんスタの無料単発で、
最推しのマヨイくんのフィーチャーライブを引き当てる","[1,0]"
11連、4連、3連,"[1,0]"
最近「キムラベーカリー」行けてないなーと思っていたら、来客が手土産にアップルパイを持ってくる,"[1,0]"
"片方潰れるのがありがたい笑
ポーランドとセネガルが勝つ","[1,0]"
これが本当に生きててこの世に存在している,"[1,0]"
👑1で出る,"[1,0]"
IZ*ONEメンバーが同じ舞台に立ってる,"[1,0]"
って呟いてる最中にフォローされる,"[1,0]"
"日本　スペインに勝てば決勝T進出、敗れれば敗退　引き分けならコスタリカ―ドイツの結果次第(スポニチアネックス)
#Yahooニュース
","[1,0]"
ならば貴様の,"[1,0]"
"さて、3社目は
雨が降っていたので、切り上げて帰宅
しようと思ったけど
こちらの神社⛩
まとめて😌

参拝終わった頃に、雨が止む","[1,0]"
さっきまで街録chの三谷さんとDMでやり取りした。初めてTwitterのDMでやり取りしたのが100万人のchの主,"[1,0]"
"前に引いたおみくじと
全く同じ番号同じ内容のをまた引く","[1,0]"
8個買って2個デビル,"[1,0]"
劉備：趙雲に「すっごい大きい声出してみようぜ！」って言われたから「何でやねーーーーーん！！！！」と叫んだらとんでもなく遠くから諸葛亮が飛んできて「聞いたね...！僕のダジャレを...!!!」,"[1,0]"
1キル逃してたら取れなかった,"[1,0]"
推しのガチャUR回避してショップ化,"[1,0]"
"緋杉光は
【ク】クールで
【リ】立派な体格をしていて
【ス】すがすがしい気分を絶やさず
【マ】枚挙に暇がないほど魅力がある
【ス】スーパースターです。
#shindanmaker
","[1,0]"
まさかの野良で同じ人の部屋に2回連続はいる,"[1,0]"
"seiさん、はじめまして！
初の最前列で、この光景を忘れないように焼きつけるのに必死でしたー🥺✨
カーイキャークの時はもう…
阿部さんを真下から見上げることが出来るなんて💖","[1,0]"
MVエンジョイモードに潜ってたんだけど、うっかりEdenの中に紛れ込んじゃった、おじいちゃんになったwwwメッチャ気まづすぎて、1人で笑ってた….🥹しかも、おひいさん以外、全員正位置,"[1,0]"
"マダミスの狂気山脈
第2部、3部未通過＆未視聴","[1,0]"
あてぃし！？(フレンドです)(しかも俺445位,"[1,0]"
キ…ネオスペーシアンアクアドルフィンのおかげでサイト時代から世話になってるフォロワーさんとわからん！わからん！と言いながら初めて通話で話す,"[1,0]"
俺が今通ってる雑貨屋がまさかの親父が大学生の頃通ってた雑貨屋だった,"[1,0]"
着物巡り強行軍、紫の矢絣でアンティークなのに身丈165あって裄も66ある上に何故かしつけついたまま,"[1,0]"
"ときに予測不可能な出来事が起こる。
それは歴史の流れをも変えてしまう","[1,0]"
"今年のMAMA見てて思うのは
J-HOPEくそかっこいいいいいいいいいってのと
BTS","[1,0]"
"アドベントカレンダーの渋滞が起きてる
レゴは毎年買ってるんだけど、今年はまさかのリンツとロイズのアドベントカレンダーをいただく","[1,0]"
"それな😇
まだ夏靴だったから
夜勤終わってから冬靴買いに行ってきたわ😇

え！やば！","[1,0]"
白無効,"[1,0]"
"ひぃやっはぁぁォォォァァ！！
ここ最近食事制限めっちゃ頑張ってた努力が報われて中性脂肪が正常値まで下がる","[1,0]"
"有難う〜😭😭😭😭きおさんのおかげや
ちなまに今日の10面ダイスが20出る","[1,0]"
自分もモニターが当たる,"[1,0]"
コンビニの窓ガラスが割れてない,"[1,0]"
こんなかわいい笑顔が世界には存在する,"[1,0]"
全部はいる,"[1,0]"
まさかの11時は休み時間,"[1,0]"
色厳選したバトンサケブシッポ使えなくて悲しんでたけど、厳選中についでに捕まえた色クエスパトラで代用できる,"[1,0]"
スプラのアプデのタイミングで学校が昼まで,"[1,0]"
この２つのツイートが並ぶ,"[1,0]"
"さくらさんありがとうございます！！
1だらけ","[1,0]"
土生ちゃん、むーちゃん、るんちゃん、ほのちゃん、れなぁが同時にグループに在籍している,"[1,0]"
結果はこちら。アクスタ尾形引けて良かった‼︎真ん中除いて両端が一緒,"[1,0]"
そういえば昨夜パブロで12キル0デス,"[1,0]"
"そだよ！！！ラキドロ！！！！
欲しくても中々出ない人も沢山いるんだよー
わたしなんて３つ（１つソロ写真2枚入）買って
ジン君以外の6人が来る","[1,0]"
